Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Color (product.metafields.custom.colors),Craft (product.metafields.custom.craft),Delivery (product.metafields.custom.delivery),Fabric (product.metafields.custom.fabric),Fit (product.metafields.custom.fit),List of Colors (product.metafields.custom.list_of_colors),Number of components (product.metafields.custom.number_of_components),Products Components (product.metafields.custom.products_components),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
elara-co-ordinate-set-3578,,,,,,,,,S,,,,,,,,3578-S,2000,,0,deny,manual,26500,26500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121180.jpg?v=1745265364,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,L,,,,,,,,3578-L,2000,,0,deny,manual,26500,26500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121168.jpg?v=1745265364,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,XL,,,,,,,,3578-XL,2000,,0,deny,manual,27825,26500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121181.jpg?v=1745265364,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,XXL,,,,,,,,3578-XXL,2000,,0,deny,manual,27825,26500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121182.jpg?v=1745265364,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,3XL,,,,,,,,3578-3XL,2000,,0,deny,manual,29150,26500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121183.jpg?v=1745265364,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,4XL,,,,,,,,3578-4XL,2000,,0,deny,manual,29150,26500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,5XL,,,,,,,,3578-5XL,2000,,0,deny,manual,30475,26500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
elara-co-ordinate-set-3578,,,,,,,,,6XL,,,,,,,,3578-6XL,2000,,0,deny,manual,30475,26500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,Raisa Co ordinate Set,"<meta charset=""utf-8"">
<p>This lemon yellow co-ordinate set is crafted from pure linen. This asymmetrical top features a touch neck with slit with dropped shoulders. It is paired with a straight fit pants with functional pockets. The ensemble is adorned with silk thread embroidery enhanced with 3D flowers.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Linen</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>This piece is adorned with silk thread embroidery with 3D work</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Silk Thread Embroidery, 3D Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL DRY CLEAN ONLY: This ensemble can be dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics used.</span></td>
</tr>
</tbody>
</table>
</div>","Silk Thread Embroidery, 3D Embroidery",,Co-ordinate Set,"Brunch, Comfortable Fit, DLVRY 4-5 Weeks, Lemon Yellow, New, Not On Sale, Pret, Pure Linen, Sabaa",TRUE,Size,M,,,,,,,,3577-M,2000,,0,continue,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121550.jpg?v=1745265356,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
raisa-co-ordinate-set-3577,,,,,,,,,XS,,,,,,,,3577-XS,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121538.jpg?v=1745265356,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,S,,,,,,,,3577-S,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121564.jpg?v=1745265356,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,L,,,,,,,,3577-L,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121567.jpg?v=1745265356,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,XL,,,,,,,,3577-XL,2000,,0,deny,manual,27300,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121568.jpg?v=1745265356,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,XXL,,,,,,,,3577-XXL,2000,,0,deny,manual,27300,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121554.jpg?v=1745265356,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,3XL,,,,,,,,3577-3XL,2000,,0,deny,manual,28600,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,4XL,,,,,,,,3577-4XL,2000,,0,deny,manual,28600,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,5XL,,,,,,,,3577-5XL,2000,,0,deny,manual,29900,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
raisa-co-ordinate-set-3577,,,,,,,,,6XL,,,,,,,,3577-6XL,2000,,0,deny,manual,29900,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,Soha Co ordinate Set,"<meta charset=""utf-8"">
<p>This co-ordinate set is crafted from pure linen and features a light pink shirt with a front button placket, a touch neck, and kimono sleeves. It is paired with white straight-fit pants with pockets. The ensemble is intricately adorned with appliqué work and multicoloured silk thread embroidery.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Linen</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>This piece is adorned with Applique work with multicolour silk thread embroidery.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Appliqué Work, Silk Thread Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL DRY CLEAN ONLY: This ensemble can be dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics used.</span></td>
</tr>
</tbody>
</table>
</div>","Appliqué Work, Silk Thread Embroidery",,Co-ordinate Set,"Brunch, Comfortable Fit, DLVRY 4-5 Weeks, Light Pink, New, Not On Sale, Pret, Pure Linen, Sabaa",TRUE,Size,M,,,,,,,,3576-M,2000,,0,continue,manual,25000,25000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121434.jpg?v=1745265349,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
soha-co-ordinate-set-3576,,,,,,,,,XS,,,,,,,,3576-XS,2000,,0,deny,manual,25000,25000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121456.jpg?v=1745265349,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,S,,,,,,,,3576-S,2000,,0,deny,manual,25000,25000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121445.jpg?v=1745265349,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,L,,,,,,,,3576-L,2000,,0,deny,manual,25000,25000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121452.jpg?v=1745265349,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,XL,,,,,,,,3576-XL,2000,,0,deny,manual,26250,25000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121459.jpg?v=1745265349,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,XXL,,,,,,,,3576-XXL,2000,,0,deny,manual,26250,25000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121461.jpg?v=1745265349,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,3XL,,,,,,,,3576-3XL,2000,,0,deny,manual,27500,25000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,4XL,,,,,,,,3576-4XL,2000,,0,deny,manual,27500,25000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,5XL,,,,,,,,3576-5XL,2000,,0,deny,manual,28750,25000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
soha-co-ordinate-set-3576,,,,,,,,,6XL,,,,,,,,3576-6XL,2000,,0,deny,manual,28750,25000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,Lamya Co ordinate Set,"<meta charset=""utf-8"">
<p>This mint green co-ordinate set is crafted from pure linen. The shirt features a front button placket, a classic shirt collar, and full sleeves with cuffs. It is paired with pleated, loose-fit pants with functional pockets. The ensemble is beautifully adorned with multicoloured silk thread embroidery and cotton thread hangings at the back of the shirt.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Linen</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>This piece is adorned with multicolour silk thread embroidery.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Silk Thread Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Loose Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL DRY CLEAN ONLY: This ensemble can be dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics used.</span></td>
</tr>
</tbody>
</table>
</div>",Silk Thread Embroidery,,Co-ordinate Set,"Brunch, DLVRY 4-5 Weeks, Loose Fit, Mint Green, New, Not On Sale, Pret, Pure Linen, Sabaa",TRUE,Size,M,,,,,,,,3575-M,2000,,0,continue,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121506.jpg?v=1745265342,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
lamya-co-ordinate-set-3575,,,,,,,,,XS,,,,,,,,3575-XS,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121529.jpg?v=1745265342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,S,,,,,,,,3575-S,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121526.jpg?v=1745265342,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,L,,,,,,,,3575-L,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121520.jpg?v=1745265342,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,XL,,,,,,,,3575-XL,2000,,0,deny,manual,27300,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121530.jpg?v=1745265342,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,XXL,,,,,,,,3575-XXL,2000,,0,deny,manual,27300,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121531.jpg?v=1745265342,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,3XL,,,,,,,,3575-3XL,2000,,0,deny,manual,28600,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121533.jpg?v=1745265342,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,4XL,,,,,,,,3575-4XL,2000,,0,deny,manual,28600,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,5XL,,,,,,,,3575-5XL,2000,,0,deny,manual,29900,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
lamya-co-ordinate-set-3575,,,,,,,,,6XL,,,,,,,,3575-6XL,2000,,0,deny,manual,29900,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,Sania Co ordinate Set,"<meta charset=""utf-8"">
<p>This white beige co-ordinate set is crafted from pure striped linen. The top features a front button placket, a peter pan collar, and three quarter sleeves with cuffs. It is paired with loose-fit pants featuring functional pockets. The ensemble is beautifully adorned with multicolour silk thread embroidery.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Linen</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>This piece is adorned with multicolour silk thread embroidery.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Silk Thread Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL DRY CLEAN ONLY: This ensemble can be dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics used.</span></td>
</tr>
</tbody>
</table>
</div>",Silk Thread Embroidery,,Co-ordinate Set,"Brunch, Comfortable Fit, DLVRY 4-5 Weeks, New, Not On Sale, Pret, Pure Linen, Sabaa, White-Beige",TRUE,Size,M,,,,,,,,3574-M,2000,,0,continue,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121362.jpg?v=1745265334,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
sania-co-ordinate-set-3574,,,,,,,,,XS,,,,,,,,3574-XS,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121382.jpg?v=1745265334,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,S,,,,,,,,3574-S,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121368.jpg?v=1745265334,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,L,,,,,,,,3574-L,2000,,0,deny,manual,26000,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121375.jpg?v=1745265334,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,XL,,,,,,,,3574-XL,2000,,0,deny,manual,27300,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121390.jpg?v=1745265334,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,XXL,,,,,,,,3574-XXL,2000,,0,deny,manual,27300,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121391.jpg?v=1745265334,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,3XL,,,,,,,,3574-3XL,2000,,0,deny,manual,28600,26000,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121389.jpg?v=1745265334,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,4XL,,,,,,,,3574-4XL,2000,,0,deny,manual,28600,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,5XL,,,,,,,,3574-5XL,2000,,0,deny,manual,29900,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
sania-co-ordinate-set-3574,,,,,,,,,6XL,,,,,,,,3574-6XL,2000,,0,deny,manual,29900,26000,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,Selia Co ordinate Set,"<meta charset=""utf-8"">
<p>This co-ordinate set is crafted from pure linen and features a white sleeveless shirt with a front button placket and a classic shirt collar. It is paired with light grey, straight-fit pants made from pure striped linen with pockets. The ensemble is adorned with multicoloured silk ribbon and silk thread embroidery.<br><br></p>
<div style=""overflow-x: auto;"">
<table border=""1"" style=""border: 1px solid black;"" align=""left"">
<tbody>
<tr>
<td style=""padding-left: 10px;""><b>Fabric</b></td>
<td style=""padding-left: 10px;""><span>Pure Linen</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Embroidery</b></td>
<td style=""padding-left: 10px;""><span>This piece is adorned with multicolour silk ribbon embroidery and silk thread embroidery.</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Craft</b></td>
<td style=""padding-left: 10px;""><span>Silk Ribbon Embroidery, Silk Thread Embroidery</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Fit</b></td>
<td style=""padding-left: 10px;""><span>Comfortable Fit</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Delivery</b></td>
<td style=""padding-left: 10px;""><span>4-5 Weeks</span></td>
</tr>
<tr>
<td style=""padding-left: 10px;""><b>Wash Care</b></td>
<td style=""padding-left: 10px;""><span>PROFESSIONAL DRY CLEAN ONLY: This ensemble can be dry cleaned using solvent of perchloroethylene or of petroleum based solvent. However there are strict limitations on the addition of water and / or mechanical action and / or temperature during the cleaning and / or drying process due to the delicate nature of the pure fabrics used.</span></td>
</tr>
</tbody>
</table>
</div>","Silk Ribbon Embroidery, Silk Thread Embroidery",,Co-ordinate Set,"Brunch, Comfortable Fit, DLVRY 4-5 Weeks, New, Not On Sale, Pret, Pure Linen, Sabaa, White",TRUE,Size,M,,,,,,,,3573-M,2000,,0,continue,manual,23500,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121137.jpg?v=1745265323,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,TRUE,,,active
selia-co-ordinate-set-3573,,,,,,,,,XS,,,,,,,,3573-XS,2000,,0,deny,manual,23500,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121151.jpg?v=1745265323,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,S,,,,,,,,3573-S,2000,,0,deny,manual,23500,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121139.jpg?v=1745265323,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,L,,,,,,,,3573-L,2000,,0,deny,manual,23500,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121143.jpg?v=1745265323,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,XL,,,,,,,,3573-XL,2000,,0,deny,manual,24675,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121148.jpg?v=1745265323,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,XXL,,,,,,,,3573-XXL,2000,,0,deny,manual,24675,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121149.jpg?v=1745265323,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,3XL,,,,,,,,3573-3XL,2000,,0,deny,manual,25850,23500,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0527/5808/5785/files/SMGD121153.jpg?v=1745265323,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,4XL,,,,,,,,3573-4XL,2000,,0,deny,manual,25850,23500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,5XL,,,,,,,,3573-5XL,2000,,0,deny,manual,27025,23500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
selia-co-ordinate-set-3573,,,,,,,,,6XL,,,,,,,,3573-6XL,2000,,0,deny,manual,27025,23500,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
